Date,metal,fmcg,oil,cnxbank,real,pharma,cnxauto,capgoods,it,power,cement,steel,telecom,autoancs,media
31/10/2016,176.31,245.27,144.78,121.42,190.84,178.87,178.88,239.95,261.81,158.34,181.99,134.76,187.53,265.16,207.81
01/11/2016,177.54,244.74,145.12,121.35,191.79,178.73,178.36,240.19,260.14,157.4,182.13,134.37,186.97,265.92,207.13
02/11/2016,177.04,243.72,143.27,119.96,190.08,177.93,175.45,237.38,258.64,155.67,180.2,133,184.87,262.84,205.74
03/11/2016,177.39,242.28,143,120.06,190.58,176.18,175.25,239.17,257.17,155.75,179.89,133.29,184.1,262.35,206.25
04/11/2016,176.07,241.54,142.19,119.36,190.15,175.49,172.67,236.85,256.47,155.19,179.93,133.33,183,260.87,204.84
07/11/2016,177.57,245.32,144.15,121.24,188.79,177.6,174.69,238.02,261.01,156.04,181.93,136.64,185.54,262.8,208.24
08/11/2016,179.87,246.16,144.6,121.94,189.63,176.88,175.71,238.66,261.71,156.87,183.02,137.32,186.76,263.58,209.69
09/11/2016,183.98,246.99,145.38,122.28,187.3,183.56,169.08,236.75,258.6,153.1,183.24,138.51,185.04,254.71,209.78
10/11/2016,185.33,245.45,145.16,124.7,188.5,185.54,172.34,238.44,256.74,149.66,186.38,143.28,183.2,256.96,210.4
11/11/2016,182.94,243.41,142.56,124.63,187.22,183.54,173.69,238.33,257.19,148.59,184.09,143.78,181.39,256.75,211.26
14/11/2016,182.61,241.65,141.88,125.58,185.03,181.99,172.74,238.41,254.19,147.04,183.71,145.22,179.05,257.78,211.14
15/11/2016,180.69,242.24,144.57,125.88,185.62,181.16,172.21,238.05,256.23,148.43,182.83,144.6,180.65,258.91,210.85
16/11/2016,179.16,242.05,144,125.07,185.13,180.42,173.06,237.41,258.68,147.96,181.32,143.64,181.72,259.87,212.34
17/11/2016,179.02,242.31,143.65,125.29,185.68,180.43,171.99,238.11,260.41,148.03,181.51,142.96,182.18,258.56,213.78
18/11/2016,175.81,240.51,143.59,125.08,185.72,178.33,172.6,236.65,260.49,147.2,181.08,141.95,181.47,259.21,212.79
21/11/2016,178.31,241.55,146.73,125.67,186.04,178.48,173.31,238.13,262.2,148.39,181.58,143.19,182.68,260.37,212.57
22/11/2016,182.47,240.37,147.59,126.43,186.98,175.99,173.42,238.53,263.77,148.99,182.29,148.28,183.92,260.77,214.57
23/11/2016,182.43,239.69,147.54,126.56,187.31,175.26,171.94,237.39,262.59,147.96,181.25,148.68,183.04,258.42,213.55
24/11/2016,183.69,239.74,147.48,126.4,187.19,175.34,174.32,237.37,262.54,147.84,181.27,149.5,182.9,259.52,213.4
25/11/2016,183.87,241.68,146.98,126.88,188.22,177.3,175.48,239.2,263.9,149.44,182.12,151.01,183.75,261.64,214.81
28/11/2016,186,241.11,145.79,126.21,189.55,176.54,175.92,241.73,264.22,151.2,181.15,152.2,183.95,261.62,213.58
29/11/2016,182.98,241.71,144.56,126.51,189.6,177.12,175.9,243.29,264.36,151.69,181.16,150.1,184.23,261.25,216.23
30/11/2016,180.08,239.45,149.36,127.22,190.1,175.9,174.42,241.24,262.75,149.42,181.2,147.86,182.73,259.88,214.29
01/12/2016,182.16,237.41,151.49,128.57,190.84,174.27,176.51,242.52,258.1,148.49,181.33,149.49,182.2,262.68,214.29
02/12/2016,182.74,237.96,151.72,128.22,189.78,174.81,175.48,242.26,258.09,149.09,180.84,150.11,181.32,260.37,211.64
05/12/2016,185.03,238.55,152.11,129.13,187.66,175.29,176.57,238.96,259.46,149.07,181.49,151.87,182.33,260.95,212.85
06/12/2016,184.59,239.02,152.09,130.81,188.25,175.36,177.57,239.87,260.54,150.04,182.58,153.5,182.99,263,214.28
07/12/2016,187.73,239.36,153.41,132.57,189.34,173.95,182.17,241.53,264.73,151.09,184.6,157.84,185.3,268.07,217.14
08/12/2016,188.89,239.13,153.96,133.83,189.71,173.2,184.14,240.34,265.85,151,184.96,158.77,186.25,270.3,218.09
09/12/2016,186.95,241.51,154.63,134.04,190.18,176.02,183.8,240.89,266.67,151.8,184.37,156.32,186.75,269.08,220.53
12/12/2016,186.65,241.93,156.84,133.4,187.94,176.95,183.01,239.85,265.53,152.97,182.07,155.85,186.04,266.99,217.73
13/12/2016,184.95,244.04,158.74,133.58,188.05,179.23,184.16,241.01,268.27,154.13,182.23,154.37,187.9,268.1,219.84
14/12/2016,181.7,241.58,156.32,132.38,185.61,177.33,181.48,237.51,267.03,151.88,180.54,152.16,187.02,264.3,220.01
15/12/2016,177.12,241.62,155.82,132.13,183.56,177.93,181.36,236.58,267.86,151.28,179.31,151.7,186.29,264.46,219.76
16/12/2016,175.11,242.48,156.75,131.61,183.89,178.79,182.43,237.47,266.67,151.96,179.63,150.42,186.1,265.62,219.75
19/12/2016,173.41,242.09,156.13,130.8,182.91,178.56,182.59,236.73,268.09,152.24,179.33,147.51,186.48,265.01,220.1
20/12/2016,173.86,242.05,156.21,131.34,182.35,178.3,182.59,236.63,269.08,152.33,179.48,148.14,187.14,264.87,221.64
21/12/2016,174.43,241.67,156.56,131.38,182.56,177.7,183.18,238.52,268.43,152.41,180.41,148.53,187.03,266.2,221.95
22/12/2016,173.31,241.54,156.99,130.88,181.98,177.68,182.72,238.22,267.53,152.35,179.66,147.25,186.49,265.3,221.31
23/12/2016,172.62,242.29,156.62,130.95,181.52,178.44,183.04,238.5,267.63,152.39,179.55,146.61,186.37,265.46,220.59
26/12/2016,172.16,242.5,156.67,131.02,182.05,178.56,182.05,239.85,267.82,152.55,179.49,146.38,186.22,264.52,220.58
27/12/2016,172.06,242.85,156.95,131.02,182.01,178.88,182.04,239.74,268.82,152.66,180.19,146.55,186.75,264.87,221.42
28/12/2016,175.09,241.94,156.58,130.77,181.82,178.29,181.63,238.65,266.8,151.84,179.83,147.03,186.42,263.47,220.62
29/12/2016,177.52,243,156.87,130.6,182.44,179.04,180.52,239.63,267.04,152.9,180.43,146.68,187.03,263.47,221.61
30/12/2016,176.32,242.97,156.72,131.1,182.96,179.31,180.67,239.45,265.58,152.87,180.63,145.98,186.08,263.34,220.22
02/01/2017,176.4,242.86,156.72,131,183.12,179.31,181.34,239.81,265.65,152.87,180.85,146.02,186.08,263.91,220.2
03/01/2017,178.94,243.83,158.42,132.4,183.95,180.88,182.31,240.59,267.1,152.47,181.05,147.12,187.33,264.65,221.43
04/01/2017,181.1,245.85,158.63,133.73,185.84,182.19,186.99,243.02,268.56,153.32,183.03,150,188.86,269.12,223.74
05/01/2017,185.66,247.54,159.39,134.04,187.64,184.57,188.24,244.84,268.94,154.23,184.28,151.64,191.31,271.43,224.88
06/01/2017,182.88,246.85,158.75,133.63,187.12,183.4,185.27,243.09,269.5,153.75,182.52,149.03,191.62,267.57,226.09
09/01/2017,183.05,247.38,157.02,133.27,187.55,184.03,186.48,243.86,270.77,153.05,182.24,148.71,191.68,267.57,226.1
10/01/2017,186.99,247.2,156.82,133.44,187.85,183.99,186.8,243.04,270.71,152.38,182.34,151.94,191.73,268.58,226.23
11/01/2017,189.27,246.4,157.81,133.98,187.47,182.19,188.14,244.8,272.85,153.29,182.89,155.48,192.54,269.53,228.2
12/01/2017,190.41,246.01,157.79,133.74,187.61,180.98,187.27,245.33,272.79,154.21,182.67,154.82,192.39,268.31,226.6
13/01/2017,190.74,247.05,158.21,134.59,188.02,182.36,188.02,245.76,272.51,154.54,183.46,154.68,193.47,269.26,228.54
16/01/2017,190.94,246.21,157.57,134,186.58,181.33,187.15,244.23,271.35,154.11,181.73,154.16,192.54,266.35,227.7
17/01/2017,192.44,246.98,158.48,133.43,187.12,181.48,187.67,245.14,271.72,155.78,182.24,154.32,193,267.61,228.82
18/01/2017,192.18,246.53,157.55,133.15,187.38,181.1,186.81,244.38,271.77,155.18,182.19,156.72,192.35,265.29,227.68
19/01/2017,191.98,245.91,156.3,133.13,186.43,179.92,188.04,243.86,271.66,154.63,182.19,156,192.57,266.18,227.92
20/01/2017,192.17,246.44,156.93,133.47,187.27,179.51,188.04,244.52,273.01,154.8,183.74,156.45,193.24,267.14,229.22
23/01/2017,196.1,246.08,156.2,133.57,189.12,178.88,188.43,245.64,273.25,154.84,185.32,157.88,194.15,267.58,229.43
24/01/2017,200.53,245.79,157.72,134.31,189.06,177.17,187.89,246.24,275.31,154.77,187.45,160.45,193.92,268.12,230.64
25/01/2017,201.25,247.39,158.26,136.22,189.55,178.96,190.88,247.95,278.6,154.88,190.17,160.46,195.09,271.35,230.93
26/01/2017,199.55,246.5,157.86,136.74,189.95,178.73,189.33,247.06,278.31,154.39,189.44,161.19,196.17,270.09,234.42
27/01/2017,200.35,246.91,157.32,136.48,190.14,179.05,188.09,246.7,279.51,154.41,189.14,161.66,196.04,269.25,234.39
30/01/2017,199.09,246.23,155.1,135.57,190.06,179.06,187.79,246.11,278.68,153.85,188.22,160.26,195.04,268.99,234.82
31/01/2017,200.77,247.51,154.85,135.04,189.8,180.17,186.78,246.55,277.68,155.05,187.61,159.6,194.78,268.22,234.7
01/02/2017,202.66,248.19,154.49,135.51,190.39,181.25,187.33,247.17,279.47,153.94,188.77,161.62,195.25,270.32,236.06
02/02/2017,203.74,248.21,155.05,135.33,190.37,181.48,185.79,247.55,280.37,154.66,188.86,162.62,194.53,269.69,235.14
03/02/2017,200.58,249.95,156.15,136.73,190.77,182.6,186.42,249.01,282.25,155.15,189.55,160.51,194.34,270.88,235.74
06/02/2017,200.78,249.71,155.03,136.39,191.96,183.26,187.09,248.56,282.57,154.78,189.36,160.22,194.48,270.72,234.32
07/02/2017,201.49,249.93,152.83,135.67,192.29,183.15,184.79,247.46,282.77,155.04,188.21,160.26,194.29,269.31,233.3
08/02/2017,201.9,250.87,152.24,135.5,194.53,183.79,186.16,249.38,282.72,156.49,189.39,161.26,194.99,271.18,232.92
09/02/2017,199.86,251.79,153.15,136.29,195.48,184.76,184.17,250.59,283.3,156.12,190.2,162.73,195.31,269.57,233.59
10/02/2017,203.1,252.2,154.26,136.68,196.01,185.5,186.5,252.78,284.21,156.71,191.95,166.77,195.89,273.27,234
13/02/2017,205.6,253,154.59,137.65,196.07,186,187.7,253.64,285.71,157.38,192.07,170.66,196.11,275.1,234.57
14/02/2017,205.14,252.91,154.45,138.32,196.05,186.19,187.55,254.3,286.28,156.47,190.86,170.2,195.76,275.87,234.98
15/02/2017,203.85,254.99,154.15,140.24,196.54,187.87,187.48,253.37,287.45,156.36,191.07,170.27,196.57,276.5,236.05
16/02/2017,204.79,255.46,152.94,140.49,197.33,188.85,187.74,254.13,288.02,157.3,191.54,170.33,197.36,277.2,236.33
17/02/2017,201.71,256.65,151.55,139.58,196.27,189.33,186.86,251.9,288.09,156.72,190.19,168.94,197.35,276.38,235.6
20/02/2017,202.66,256.49,151.84,140.09,196.89,189.28,187.4,252.76,288.81,157.26,191.19,171.38,197.83,277.69,236.2
21/02/2017,203.67,257.36,153.07,139.96,197.37,189.78,188.63,252.54,290.13,157.93,192.15,172.24,198.16,279.2,236.83
22/02/2017,201.77,257.79,151.78,140.23,199.07,189.76,189.15,253.01,290.48,158.19,193.1,172.19,198.9,280.29,236.86
23/02/2017,200.59,258.85,152.37,140.11,199.4,191.04,188.13,252.36,290.54,158.98,191.81,169.42,198.86,280.68,236.51
24/02/2017,196.41,258.73,150.58,138.72,198.91,191.27,187.27,251.33,290.44,159.47,190.57,166.48,198.74,279.76,236.56
27/02/2017,194.21,258.68,150.76,138.32,197.49,191.07,186.15,251.25,289.85,159.1,191.15,166.57,198.25,278.1,236.02
28/02/2017,193,258.45,150.3,138.08,197.32,190.66,185.47,252.61,288.81,159.7,191.46,166.14,197.26,277.25,234.62
01/03/2017,196.39,260.2,152.25,140.26,198.13,191.99,187.36,254.67,292.05,159.27,193.56,169.21,198.51,279.48,236.94
02/03/2017,194.23,259.25,151.12,139.12,197.68,192.07,186.84,253.06,290.7,159.9,192.47,165.98,197.68,278.41,235.5
03/03/2017,194.03,260.1,151.3,139.79,199.56,192.87,187.85,253.15,291.02,160.2,192.59,164.27,197.87,278.45,235.62
06/03/2017,191.63,259.01,151.43,139.22,197.49,191.83,187.2,252.85,290.63,159.85,191.83,163.76,197.69,278.45,235.48
07/03/2017,189.71,258.09,150.83,138.99,198.46,190.29,187,252.58,291.36,159.5,191.63,162.19,197.69,278.34,235.86
08/03/2017,187.83,257.66,148,138.82,199.07,190.18,186.2,252.14,291.39,157.86,191.17,160.93,197.62,277.56,235.56
09/03/2017,183.67,258.2,147.19,138.88,197.99,190.8,185.41,251.44,290.83,157.39,190.51,158.23,197.71,277.78,235.87
10/03/2017,184.85,259.88,147.79,139.4,199.28,191.94,187.22,252.28,292.66,158.08,192.16,158.19,198.78,281.2,236.99
13/03/2017,187.77,260.19,148.15,139.77,201.33,191.99,187.9,253.17,293.43,158.46,193,159.27,199.51,284.57,237.71
14/03/2017,186.79,259.6,146.63,139.34,200.96,191.82,187.59,252.63,293.28,158.06,192.57,159.44,199.03,285.98,237.45
15/03/2017,192.17,262.38,148.97,140.05,202.28,193.74,189.4,254.83,295.53,160,195.42,162.88,200.46,288.76,239.05
16/03/2017,196.43,262.33,149.73,140.97,203.96,193.17,189.9,257.41,297.14,160.23,196.56,165.48,201.75,290.19,239.56
17/03/2017,196.63,262.15,149.82,140.13,202.92,192.55,187.59,257.42,297.33,160.63,196.25,164.7,202.37,288.14,239.5
20/03/2017,196.92,262.32,149.41,139.52,202.26,192.74,187.5,258.23,297.97,160.44,196.61,164.45,202.88,288.48,239.86
21/03/2017,195.02,261.49,149.14,138.03,203.34,191.87,187.23,259.72,295.09,161.74,195.85,160.86,201.42,287.27,238.05
22/03/2017,194.94,261.15,149.06,136.91,202.06,191.74,185.6,259.62,296.72,161.92,195.49,159.23,201.06,285.2,237.64
23/03/2017,194.66,261.24,148.8,137.34,203.03,192.17,185.91,260.97,295.99,162.16,196.53,158.24,200.73,285,238.98
24/03/2017,193.86,261.36,148.48,137.69,203.55,192.02,187.05,262.3,296.57,162.72,196.31,158.11,201,286.6,239.68
27/03/2017,191.68,261.91,147.94,137.57,201.61,192.87,187.96,261.33,296.85,162.64,195.66,156.56,201.02,286.2,239.52
28/03/2017,191.94,261.95,149.06,138.7,202.15,192.84,188.38,261.46,298.89,162.63,196.32,157.14,201.66,288.21,240.38
29/03/2017,192.96,262.44,150.49,138.63,201.74,192.87,187.21,261.62,299.37,162.57,197.28,158.08,202.29,287.21,240.54
30/03/2017,192.9,261.64,150.97,138.98,200.01,192.22,185.87,260.01,299.28,161.92,196.16,156.74,201.82,284.67,240.92
31/03/2017,192.15,261.15,150.55,138.35,201.85,191.53,185.37,259.28,298.79,162.58,196.48,156.77,201.62,285.58,241.21
03/04/2017,192.25,261.06,150.37,138.01,201.51,191.5,185.34,260.44,298.33,162.62,195.87,156.39,202.11,284.08,240.15
04/04/2017,193.88,261.35,151.46,137.74,203.34,192.31,183.93,260.14,298.6,162.79,195.75,156.51,202.29,281.64,240.92
05/04/2017,196.02,261.08,151.9,137.38,204.91,191.91,182.04,263.67,298.06,163.48,196.39,157.37,202.16,280.12,240.43
06/04/2017,195.72,260.72,152.58,137.22,205.87,191.28,180.86,265.73,297.55,163.47,196.87,156.63,201.21,278.73,240.71
07/04/2017,195.31,260.69,152.44,136.68,206.74,190.79,180.54,264.86,297.52,163.11,197,156.24,200.85,278.18,239.91
10/04/2017,195.61,260.77,152.76,136.49,207.29,190.51,181.6,264.7,296.67,163.05,197.75,155.98,201.12,278.05,239.89
11/04/2017,197.39,261.15,152.66,136.25,209.14,190.72,182.62,266.89,295.58,163.15,198.43,156.8,200.72,278.66,239.8
12/04/2017,195.57,262.23,152.7,136,210.82,191.53,181.34,266,294.85,164.35,197.97,153.86,201.22,277.85,240.79
13/04/2017,194.02,261.41,150.77,134.56,210.66,190.94,179.73,265.21,293.62,163.7,197,151.54,200.15,276.2,239.32
14/04/2017,194.11,261.26,150.53,134.5,210.19,190.84,180.31,264.43,293.16,163.38,196.38,150.9,200.06,275.68,239.33
17/04/2017,194.11,262.37,151.25,135.47,210.93,191.08,180.16,264.9,294.58,164,197.16,150.09,201.38,274.51,240.27
18/04/2017,190.7,261.9,149.48,134.54,210.4,189.16,180.5,264.81,294.4,163.42,196.23,147.08,201.03,274.42,240.29
19/04/2017,188.51,261.3,147.37,134.14,209.24,188.87,180.61,264,293.49,162.35,196.18,146.42,201.13,274.22,240.52
20/04/2017,189.14,261.88,147.55,135.3,209.45,189.34,182.75,265.96,295.96,161.56,197.15,148.45,202.23,277.69,242.48
21/04/2017,188.88,261.27,147.55,135.48,209.06,188.99,183.66,265.36,296.45,162.33,197.53,149.39,201.83,279.1,241.79
24/04/2017,188.48,263.97,149.37,138.69,208.29,190.83,185.96,265.29,299.69,164.06,199.9,149.3,203.92,281.39,243.4
25/04/2017,187.9,265.02,150.41,139.72,210.29,191.34,187.37,265.67,302,163.99,201.31,150.52,205,282.64,245.92
26/04/2017,187.77,265.09,149.94,139.83,211.08,191.81,190.17,265.66,301.3,163.47,201.74,150.04,205.2,285.06,246.12
27/04/2017,185.52,265.46,148.51,139.05,209.31,192.81,188.87,266.24,303.21,163.44,201.42,148.37,205.31,284.8,246.62
28/04/2017,186.95,265.21,148.97,138.79,208.5,192.49,188.12,266.79,302.79,163.17,200.9,149.75,206.11,284.36,245.8
01/05/2017,186.07,264.97,148.73,139.11,208.87,192.35,188.24,266.94,305.31,162.76,201.02,149.74,206.77,284.35,244.81
02/05/2017,185.57,266.01,148.56,139.18,209.3,193.39,188.29,269.03,306.52,163.49,202.68,150.7,207.57,285.17,244.72
03/05/2017,181.7,264.96,148.09,139.02,208.83,193.08,187.49,267.1,305.92,162.82,201.36,147.55,206.19,285.03,239.81
04/05/2017,177.86,267.09,146.48,139.43,209.19,194.64,187.43,269.41,306.39,163.92,202.46,145.95,206.01,286.07,238.98
05/05/2017,176.94,266.72,146.01,139.1,208.3,194.24,187.16,267.97,306.01,163.43,201.95,144.9,206.14,285.39,239.39
