Date,metal,fmcg,oil,cnxbank,real,pharma,cnxauto,capgoods,it,power,cement,steel,telecom,autoancs,media
10/03/2006,0,0,0,0.005434783,0,-0.005167959,0,0.079776273,0.027957044,0,0,0,0.07780696,0,0
13/03/2006,0,0,0,0.010896611,0,0.002361275,0,0.03964792,0.014052039,0,0,0,0.018885166,0,0
14/03/2006,0,0,0,0.004498387,0,-0.020259128,0,-0.019330187,-0.019347038,0,0,0,-0.034678625,0,0
16/03/2006,0,0,0,0.004425433,0,-0.013104112,0,-0.003399801,0.016152898,0,0,0,0.017652524,0,0
17/03/2006,0,0,0,-0.002176679,0,-0.006090876,0,0.002874775,-0.016672734,0,0,0,0.008216677,0,0
20/03/2006,0,0,0,-0.000969523,0,-0.006005638,0,0.00756765,0.016215016,0,0,0,0.0636885,0,0
21/03/2006,0,0,0,-0.008734177,0,-0.014180025,0,-0.016614824,-0.014450516,0,0,0,-0.02185017,0,0
22/03/2006,0,0,0,-0.018856681,0,-0.014884303,0,0.016741244,0.006283884,0,0,0,0.003481288,0,0
23/03/2006,0,0,0,0.013015184,0,0.00444388,0,0.024736323,-0.004530427,0,0,0,0.048858052,0,0
24/03/2006,0,0,0,0.005353319,0,0.026924536,0,-0.008626435,0.011685117,0,0,0,0.01323043,0,0
27/03/2006,0,0,0,0.00914803,0,-0.005539143,0,0.023677036,0.0043769,0,0,0,0.009521219,0,0
28/03/2006,0,0,0,-0.006648445,0,-0.007797995,0,-0.031447229,-0.000556833,0,0,0,0.020479655,0,0
29/03/2006,0,0,0,0.001338589,0,0.034805389,0,-0.003954951,0.029019912,0,0,0,-0.005545287,0,0
30/03/2006,0,0,0,-0.005538168,0,0.08981314,0,-0.029836636,-0.005249529,0,0,0,0.000531067,0,0
31/03/2006,0.041827768,0,0,0.002074336,0,-0.034790268,0,0.008577196,0.000351535,0,0,0,-0.03422349,0,0
03/04/2006,0.019455691,0,0,0.010838526,0,0.015398654,0,0.027549612,0.02811292,0,0,0,0.030335571,0,0
04/04/2006,0.095973525,0,0,0.022242759,0,0.028083577,0,0.030172714,-0.001777373,0,0,0,0.005992705,0,0
05/04/2006,0.015601409,0,0,0.00901993,0,0.038243007,0,0.017127951,-0.012189833,0,0,0,0.027972028,0,0
07/04/2006,0.055500496,0,0,-0.033171109,0,-0.035571459,0,-0.033584795,-0.048482888,0,0,0,-0.023431595,0,0
10/04/2006,0.049483568,0,0,-0.002780118,0,0.013422086,0,0.004577668,0.026108075,0,0,0,0.075593395,0,0
12/04/2006,0.054576362,0,0,-0.028829095,0,-0.028319156,0,-0.021643085,-0.045088757,0,0,0,-0.054449508,0,0
13/04/2006,-0.061762959,0,0,-0.020213992,0,-0.003213653,0,-0.030275422,-0.036311811,0,0,0,-0.040081177,0,0
17/04/2006,0.029478253,0,0,0.016713463,0,0.031239578,0,0.002242964,0.066100823,0,0,0,0.01294926,0,0
18/04/2006,-0.004830918,0,0,0.015609138,0,0.009918068,0,0.026235998,0.039638118,0,0,0,0.008609444,0,0
19/04/2006,0.02674316,0,0,-0.00320282,0,0.034799317,0,-0.0087065,-0.002854292,0,0,0,-0.010346612,0,0
20/04/2006,-0.001719247,0,0,0.000690064,0,-0.024551269,0,0.003122229,0.021945543,0,0,0,0.069524307,0,0
21/04/2006,-0.028674761,0,0,-0.003566465,0,0.062817259,0,-0.006153218,-0.070366406,0,0,0,0.035434995,0,0
24/04/2006,0.023758865,0,0,-0.016025433,0,-0.014925373,0,-0.005170591,-0.043602871,0,0,0,0.013924947,0,0
25/04/2006,-0.011430551,0,0,-0.016275441,0,-0.033131313,0,-0.034222368,-0.017698435,0,0,0,-0.052141527,0,0
26/04/2006,0.075332866,0,0,0.009942468,0,0.003134141,0,0.042375903,0.019451398,0,0,0,0.06827112,0,0
27/04/2006,0.03046595,0,0,-0.019943587,0,-0.020724849,0,-0.020544336,-0.019131413,0,0,0,-0.018390805,0,0
28/04/2006,0.06867284,0,0,-0.012798673,0,-0.001785714,0,-0.00198511,-0.029102564,0,0,0,-0.025114155,0,0
